src_ip,dst_ip,packet_rate,unique_ports,avg_packet_size,protocol,duration,connection_count,attack_type
45.33.144.140,172.16.1.140,10.5,2,31.9,TCP,172.0,64,slowloris
104.16.0.32,192.168.2.53,4620.4,5,1219.5,TCP,117.7,116,http_flood
203.0.113.59,10.0.1.161,5870.6,1,65.1,ICMP,9.3,49,icmp_flood
198.51.100.40,10.0.1.209,6203.4,2,64.4,TCP,1.2,82,syn_flood
45.33.32.220,10.0.0.107,168.3,25,530.6,TCP,162.8,16,stealth_probe
172.16.0.174,192.168.1.207,4540.5,4,1420.5,TCP,44.0,85,http_flood
45.33.32.155,192.168.1.33,768.7,1,1349.0,TCP,89.9,193,http_flood
45.33.144.87,192.168.2.72,2311.8,3,1385.7,TCP,77.1,60,http_flood
172.16.0.106,192.168.2.238,3482.8,2,2350.7,UDP,35.1,16,dns_amplification
203.0.113.83,10.0.1.37,9772.8,1,70.1,UDP,19.3,45,udp_flood
198.51.100.68,192.168.1.239,7131.7,3,71.8,UDP,31.4,231,udp_flood
172.16.0.20,192.168.2.229,84.0,1,207.7,TCP,55.7,40,brute_force
203.0.113.154,10.0.0.104,6254.0,1,52.0,ICMP,16.3,97,icmp_flood
172.16.0.228,192.168.1.239,47.9,6,534.5,TCP,163.1,6,stealth_probe
10.10.10.227,192.168.2.171,756.7,1,720.8,IGMP,60.1,33,protocol_anomaly
172.16.0.74,192.168.1.120,7539.2,2,119.2,UDP,23.8,105,udp_flood
203.0.113.232,192.168.1.28,11141.0,1,63.5,ICMP,21.7,85,icmp_flood
91.189.0.225,10.0.1.146,65.3,74,111.5,UDP,259.7,30,stealth_probe
45.33.144.151,10.0.0.253,1737.0,47,416.1,PIM,24.4,48,protocol_anomaly
104.16.0.105,192.168.1.189,354.1,21,63.2,TCP,7.3,138,port_scan
45.33.144.199,192.168.2.48,1383.5,5,1446.1,TCP,73.8,81,http_flood
198.51.100.67,192.168.2.150,1575.3,1,29.4,UDP,15.6,101,udp_flood
104.16.0.104,10.0.0.47,177.7,29,437.7,TCP,133.7,14,stealth_probe
91.189.0.107,172.16.1.114,2234.1,2,3551.1,UDP,56.4,22,dns_amplification
45.33.32.104,192.168.1.197,4831.4,1,1110.6,UDP,54.5,44,dns_amplification
198.51.100.225,192.168.2.209,8381.8,2,79.0,TCP,3.4,264,syn_flood
91.189.0.206,192.168.1.107,859.3,99,577.7,ESP,8.9,15,protocol_anomaly
203.0.113.232,192.168.2.72,396.8,1,165.7,TCP,4.5,288,brute_force
104.16.0.75,10.0.1.53,812.0,249,145.0,TCP,2.0,177,port_scan
10.10.10.109,172.16.1.235,1133.1,4,1130.3,TCP,45.8,22,http_flood
172.16.0.86,172.16.1.125,13113.2,1,73.4,TCP,4.6,184,syn_flood
10.10.10.26,172.16.1.141,4420.8,2,3049.5,UDP,1.5,9,dns_amplification
203.0.113.77,10.0.0.185,4134.1,1,59.9,ICMP,12.2,48,icmp_flood
91.189.0.18,10.0.0.30,219.5,40,112.9,UDP,25.6,7,stealth_probe
45.33.32.17,192.168.1.33,2280.0,2,4029.7,UDP,46.7,46,dns_amplification
104.16.0.157,10.0.1.27,4063.7,2,64.1,TCP,12.5,125,syn_flood
198.51.100.124,10.0.0.162,3708.5,4,88.4,UDP,30.1,238,udp_flood
104.16.0.120,10.0.0.41,4062.5,1,72.1,UDP,9.2,52,udp_flood
10.10.10.40,192.168.1.54,5216.6,1,3887.2,UDP,79.0,22,dns_amplification
45.33.32.123,192.168.1.50,174.2,1,97.9,TCP,29.6,47,brute_force
45.33.144.212,10.0.0.124,209.3,50,102.1,UDP,62.6,29,stealth_probe
172.16.0.181,192.168.2.94,712.0,475,127.2,TCP,15.0,110,port_scan
198.51.100.183,10.0.1.194,219.6,73,460.0,TCP,53.6,33,stealth_probe
172.16.0.186,192.168.1.27,8321.9,2,79.9,TCP,13.0,94,syn_flood
10.10.10.38,192.168.1.174,1168.6,1,3001.6,UDP,74.8,41,dns_amplification
203.0.113.89,10.0.0.189,10604.0,2,74.8,TCP,3.1,62,syn_flood
91.189.0.76,172.16.1.17,1347.8,50,718.3,IGMP,27.1,14,protocol_anomaly
45.33.144.243,192.168.2.51,177.4,97,386.4,TCP,147.5,6,stealth_probe
10.10.10.94,10.0.1.177,5044.3,1,48.3,UDP,27.4,210,udp_flood
45.33.144.114,192.168.1.189,3548.1,4,79.9,UDP,24.9,56,udp_flood
104.16.0.16,10.0.1.142,966.4,376,92.9,TCP,9.1,173,port_scan
45.33.144.54,192.168.2.143,157.5,54,538.6,TCP,109.8,32,stealth_probe
198.51.100.174,192.168.1.130,5999.8,1,3577.2,UDP,42.4,36,dns_amplification
45.33.144.156,192.168.2.37,7747.7,1,75.2,ICMP,13.5,19,icmp_flood
198.51.100.133,10.0.0.183,54.8,63,556.0,TCP,51.0,24,stealth_probe
10.10.10.117,10.0.0.9,3635.8,7,971.8,TCP,13.6,63,http_flood
45.33.32.187,10.0.1.144,14224.1,2,63.9,TCP,4.6,361,syn_flood
172.16.0.48,10.0.1.210,569.6,436,144.1,UDP,6.1,19,port_scan
104.16.0.79,192.168.2.124,8636.4,1,115.9,UDP,17.4,252,udp_flood
104.16.0.8,192.168.1.247,165.0,1,213.2,TCP,22.0,35,brute_force
10.10.10.51,10.0.1.47,935.3,62,756.8,AH,24.1,49,protocol_anomaly
45.33.144.233,172.16.1.87,9294.8,1,77.3,TCP,5.0,466,syn_flood
91.189.0.164,192.168.2.102,5.0,3,70.2,TCP,305.5,15,slowloris
45.33.144.143,192.168.2.205,3610.5,1,958.1,TCP,57.4,164,http_flood
45.33.144.101,10.0.0.240,567.2,75,373.1,GRE,13.3,8,protocol_anomaly
104.16.0.216,10.0.0.133,9643.3,2,61.9,TCP,6.6,52,syn_flood
104.16.0.151,192.168.2.67,75.7,1,93.6,TCP,201.7,16,slowloris
10.10.10.113,10.0.1.83,317.7,1,162.5,TCP,1.8,329,brute_force
172.16.0.138,10.0.0.217,186.7,5,481.7,TCP,174.3,10,stealth_probe
45.33.144.232,10.0.1.60,5595.0,1,3628.3,UDP,71.1,8,dns_amplification
91.189.0.166,10.0.1.197,65.2,79,506.4,UDP,34.8,36,stealth_probe
91.189.0.155,172.16.1.19,1727.1,1,960.8,TCP,68.3,137,http_flood
104.16.0.72,192.168.2.243,164.7,51,456.7,TCP,246.0,38,stealth_probe
45.33.144.186,10.0.0.87,3145.1,5,1107.4,TCP,88.4,156,http_flood
10.10.10.163,192.168.1.116,2307.6,4,1372.4,TCP,53.3,144,http_flood
45.33.144.104,10.0.0.147,213.1,69,195.3,TCP,209.2,8,stealth_probe
172.16.0.214,10.0.0.83,8627.6,1,24.5,UDP,13.9,233,udp_flood
91.189.0.181,10.0.1.37,200.0,42,313.7,TCP,240.4,8,stealth_probe
104.16.0.64,192.168.1.239,32.2,68,417.9,TCP,139.7,30,stealth_probe
10.10.10.241,192.168.1.54,166.7,1,109.3,TCP,8.5,27,brute_force
10.10.10.176,10.0.0.143,4097.5,1,3232.2,UDP,56.7,29,dns_amplification
91.189.0.215,10.0.1.163,247.1,10,313.3,TCP,127.9,4,stealth_probe
91.189.0.225,192.168.1.232,143.9,99,272.4,UDP,64.0,27,stealth_probe
198.51.100.127,172.16.1.246,7202.8,1,57.0,TCP,5.5,141,syn_flood
172.16.0.97,10.0.1.71,5805.7,3,22.7,UDP,5.1,245,udp_flood
91.189.0.180,10.0.1.161,1829.4,6,848.1,TCP,108.0,49,http_flood
91.189.0.20,192.168.2.23,508.2,72,105.1,TCP,7.7,175,port_scan
104.16.0.95,10.0.1.185,238.8,82,286.0,TCP,79.8,11,stealth_probe
10.10.10.163,172.16.1.70,172.2,1,176.7,TCP,31.4,28,brute_force
10.10.10.162,10.0.0.225,196.3,13,147.7,UDP,69.0,37,stealth_probe
45.33.32.166,10.0.0.2,140.4,84,353.1,TCP,202.0,31,stealth_probe
91.189.0.88,192.168.2.191,2057.0,7,975.0,TCP,103.0,133,http_flood
198.51.100.227,192.168.2.93,3525.8,1,49.5,ICMP,1.8,68,icmp_flood
104.16.0.184,10.0.0.135,5364.6,2,3126.3,UDP,83.9,11,dns_amplification
104.16.0.148,192.168.2.229,10320.2,2,56.7,TCP,13.7,67,syn_flood
203.0.113.199,172.16.1.85,425.0,101,100.5,TCP,3.3,118,port_scan
10.10.10.23,192.168.2.13,4183.2,2,4358.0,UDP,78.6,8,dns_amplification
45.33.32.106,10.0.1.137,135.9,1,173.2,TCP,32.6,46,brute_force
104.16.0.64,192.168.1.65,65.4,83,181.9,UDP,60.6,30,stealth_probe
172.16.0.78,10.0.0.222,4215.1,3,1365.3,TCP,107.6,152,http_flood
203.0.113.72,10.0.1.125,3669.6,1,1026.7,UDP,24.0,44,dns_amplification
10.10.10.78,172.16.1.122,772.1,2,1452.8,TCP,32.7,85,http_flood
198.51.100.112,10.0.0.152,40.9,2,80.2,TCP,798.8,41,slowloris
45.33.32.190,172.16.1.119,1169.8,4,1369.8,TCP,3.0,117,http_flood
45.33.144.49,10.0.1.103,4540.4,1,3622.9,UDP,46.4,30,dns_amplification
45.33.144.121,192.168.1.11,182.2,379,115.4,TCP,3.2,56,port_scan
10.10.10.207,192.168.1.21,13125.5,1,70.8,TCP,5.4,454,syn_flood
45.33.32.110,192.168.1.220,226.4,26,145.4,TCP,101.6,19,stealth_probe
172.16.0.20,192.168.1.246,11583.1,1,65.6,ICMP,7.1,67,icmp_flood
203.0.113.194,172.16.1.215,14135.0,2,65.1,TCP,8.2,382,syn_flood
203.0.113.99,192.168.1.226,11632.2,1,55.1,ICMP,2.7,69,icmp_flood
10.10.10.232,10.0.1.198,47.6,21,296.1,TCP,49.5,18,stealth_probe
203.0.113.221,192.168.2.228,426.0,153,119.9,TCP,1.0,195,port_scan
104.16.0.63,10.0.1.65,1915.6,2,1345.7,UDP,46.0,29,dns_amplification
10.10.10.218,172.16.1.250,1816.9,1,29.4,UDP,2.0,49,udp_flood
198.51.100.194,10.0.0.232,5824.0,1,65.1,ICMP,3.0,29,icmp_flood
10.10.10.128,10.0.1.220,3709.8,1,3637.5,UDP,73.5,11,dns_amplification
203.0.113.84,10.0.1.20,23.6,2,52.7,TCP,773.8,19,slowloris
10.10.10.128,10.0.1.210,12.0,3,37.1,TCP,670.0,45,slowloris
172.16.0.19,10.0.0.53,1738.1,4,50.1,UDP,6.1,81,udp_flood
45.33.144.105,10.0.1.227,30.6,3,36.4,TCP,627.7,53,slowloris
45.33.32.128,172.16.1.44,2027.6,4,83.8,UDP,31.0,149,udp_flood
203.0.113.114,192.168.1.212,263.6,42,512.3,SCTP,44.1,32,protocol_anomaly
10.10.10.147,192.168.2.213,3719.4,2,3122.4,UDP,53.1,46,dns_amplification
45.33.144.225,192.168.2.231,1023.9,349,81.8,TCP,12.6,53,port_scan
104.16.0.177,172.16.1.72,500.3,277,123.0,TCP,15.0,174,port_scan
198.51.100.47,172.16.1.236,1093.3,2,1932.6,UDP,44.7,25,dns_amplification
45.33.32.140,172.16.1.21,8929.9,1,47.7,UDP,1.0,220,udp_flood
104.16.0.123,192.168.1.115,58.9,92,255.3,UDP,215.0,15,stealth_probe
172.16.0.15,10.0.0.147,757.2,6,1297.6,TCP,26.7,191,http_flood
198.51.100.193,192.168.2.253,1979.5,2,22.9,UDP,23.0,250,udp_flood
172.16.0.76,172.16.1.147,11380.2,1,66.5,ICMP,19.3,60,icmp_flood
104.16.0.186,172.16.1.1,1139.6,373,47.1,TCP,15.4,172,port_scan
10.10.10.118,192.168.1.67,78.5,2,18.7,TCP,272.2,87,slowloris
45.33.32.112,192.168.1.229,21.7,3,98.1,TCP,686.3,17,slowloris
203.0.113.73,10.0.1.97,3458.3,2,3114.8,UDP,3.6,6,dns_amplification
172.16.0.34,10.0.0.245,931.7,2,1779.7,UDP,59.3,40,dns_amplification
104.16.0.31,10.0.1.70,860.3,15,101.1,IGMP,76.3,3,protocol_anomaly
45.33.32.85,192.168.2.82,8556.2,1,47.6,UDP,0.8,276,udp_flood
198.51.100.134,172.16.1.114,2166.8,7,1427.2,TCP,51.8,84,http_flood
104.16.0.1,192.168.1.4,396.0,87,135.5,TCP,9.5,160,port_scan
198.51.100.32,10.0.0.67,9358.3,4,53.4,UDP,9.7,290,udp_flood
172.16.0.98,192.168.1.63,205.4,1,198.7,TCP,3.3,229,brute_force
203.0.113.221,10.0.1.99,12.8,3,45.4,TCP,219.9,54,slowloris
172.16.0.108,192.168.1.240,975.5,16,48.2,TCP,4.2,60,port_scan
203.0.113.89,192.168.1.145,3710.5,1,1320.3,UDP,39.9,41,dns_amplification
172.16.0.52,172.16.1.184,4371.9,4,1041.4,TCP,80.3,134,http_flood
10.10.10.211,10.0.0.88,932.6,97,136.7,PIM,1.2,48,protocol_anomaly
91.189.0.223,10.0.0.183,20.9,2,84.3,TCP,331.1,35,slowloris
45.33.32.142,10.0.1.9,4605.7,3,119.3,UDP,33.2,125,udp_flood
91.189.0.78,10.0.1.145,5025.3,3,86.4,UDP,9.6,299,udp_flood
198.51.100.29,172.16.1.174,14778.7,1,53.3,TCP,9.6,454,syn_flood
198.51.100.80,10.0.0.203,11439.6,1,76.2,ICMP,27.5,25,icmp_flood
104.16.0.120,10.0.0.192,4292.3,1,43.0,TCP,12.4,266,syn_flood
45.33.32.135,172.16.1.168,4116.6,2,33.2,UDP,33.1,86,udp_flood
10.10.10.8,192.168.2.149,1511.3,2,3912.1,UDP,6.1,15,dns_amplification
45.33.32.125,172.16.1.19,11513.0,1,61.3,ICMP,13.5,47,icmp_flood
172.16.0.207,192.168.1.246,1213.1,1,1474.5,TCP,18.2,186,http_flood
198.51.100.78,192.168.2.148,935.4,2,4440.0,UDP,10.9,8,dns_amplification
91.189.0.165,10.0.0.231,2925.1,2,1387.6,TCP,58.7,139,http_flood
91.189.0.93,172.16.1.64,2.1,2,110.1,TCP,428.6,69,slowloris
203.0.113.158,192.168.1.2,716.7,296,119.5,TCP,11.6,177,port_scan
91.189.0.100,192.168.2.25,170.0,94,443.7,TCP,124.1,24,stealth_probe
104.16.0.48,10.0.1.140,2145.2,1,94.3,UDP,5.1,201,udp_flood
104.16.0.221,10.0.1.55,25.5,2,91.8,TCP,238.8,90,slowloris
104.16.0.39,192.168.2.97,6888.0,2,46.1,TCP,14.0,273,syn_flood
203.0.113.228,172.16.1.157,40.7,1,202.3,TCP,30.1,42,brute_force
45.33.32.81,192.168.2.41,4765.2,2,845.6,TCP,17.3,46,http_flood
91.189.0.249,192.168.1.49,2614.5,3,1448.0,TCP,64.1,132,http_flood
45.33.144.138,172.16.1.14,1896.8,5,1325.8,TCP,49.8,196,http_flood
104.16.0.245,192.168.2.42,12.3,1,113.4,TCP,307.5,82,slowloris
91.189.0.23,10.0.1.91,1997.7,2,917.1,TCP,18.6,83,http_flood
91.189.0.35,172.16.1.37,2734.7,1,112.4,UDP,13.0,44,udp_flood
45.33.144.211,10.0.0.159,9365.7,1,42.6,UDP,11.0,159,udp_flood
198.51.100.204,10.0.0.160,586.0,61,43.0,TCP,18.9,69,port_scan
91.189.0.133,192.168.1.198,233.8,6,204.5,AH,61.0,30,protocol_anomaly
45.33.144.72,10.0.1.247,918.8,116,62.8,TCP,2.1,144,port_scan
198.51.100.190,10.0.0.10,140.3,1,182.5,TCP,5.5,47,brute_force
198.51.100.151,192.168.2.124,2608.9,1,62.5,ICMP,15.2,74,icmp_flood
91.189.0.145,10.0.1.207,4684.4,2,3663.6,UDP,63.9,5,dns_amplification
198.51.100.113,192.168.1.52,236.3,9,593.3,TCP,182.5,21,stealth_probe
203.0.113.180,192.168.2.247,2625.9,4,1384.6,TCP,8.6,137,http_flood
45.33.32.237,192.168.1.25,2781.0,2,4196.4,UDP,27.8,22,dns_amplification
203.0.113.247,192.168.1.31,963.2,416,83.5,TCP,3.8,35,port_scan
45.33.32.182,192.168.1.32,325.6,1,162.5,TCP,4.8,252,brute_force
172.16.0.73,10.0.0.118,8785.7,2,71.8,TCP,5.0,187,syn_flood
172.16.0.37,192.168.2.195,5259.8,1,2500.8,UDP,85.0,32,dns_amplification
198.51.100.63,10.0.1.20,2071.1,2,1276.7,UDP,64.6,34,dns_amplification
172.16.0.116,10.0.1.123,10858.2,1,61.8,ICMP,10.6,90,icmp_flood
203.0.113.73,172.16.1.95,536.6,1,198.2,TCP,5.5,211,brute_force
45.33.144.67,172.16.1.61,6147.3,1,73.9,TCP,5.9,189,syn_flood
172.16.0.250,192.168.2.115,3779.7,7,1142.1,TCP,59.9,70,http_flood
104.16.0.180,172.16.1.13,634.0,12,693.3,IGMP,20.2,36,protocol_anomaly
203.0.113.236,172.16.1.6,936.9,115,348.7,ESP,68.0,49,protocol_anomaly
198.51.100.16,192.168.2.249,4410.6,2,2535.6,UDP,1.4,48,dns_amplification
198.51.100.158,192.168.2.74,5455.7,1,75.7,UDP,13.9,210,udp_flood
45.33.144.237,10.0.0.145,476.4,424,58.6,TCP,11.5,32,port_scan
198.51.100.83,192.168.1.201,19.0,69,511.8,TCP,106.8,33,stealth_probe
203.0.113.243,192.168.1.103,149.0,79,426.2,TCP,114.2,33,stealth_probe
45.33.32.23,10.0.1.149,1974.6,5,1007.7,TCP,74.9,136,http_flood
198.51.100.203,172.16.1.61,66.2,2,65.7,TCP,683.3,32,slowloris
45.33.32.59,10.0.0.31,419.5,1,117.7,TCP,6.6,233,brute_force
203.0.113.54,192.168.1.2,9782.2,1,67.4,ICMP,15.8,47,icmp_flood
45.33.32.178,192.168.2.162,6565.9,1,73.2,ICMP,29.7,76,icmp_flood
91.189.0.231,192.168.1.48,101.5,1,213.9,TCP,17.7,12,brute_force
198.51.100.161,10.0.1.27,173.4,1,215.3,TCP,42.0,38,brute_force
45.33.144.7,10.0.1.120,20.1,42,489.5,SCTP,11.4,8,protocol_anomaly
172.16.0.217,10.0.0.222,711.8,268,117.8,TCP,5.3,116,port_scan
104.16.0.172,172.16.1.32,6796.7,2,46.2,UDP,19.5,70,udp_flood
172.16.0.177,192.168.1.116,8235.3,1,65.9,ICMP,19.5,94,icmp_flood
104.16.0.116,192.168.2.7,1211.5,3,926.3,TCP,104.9,118,http_flood
91.189.0.68,192.168.2.232,3002.7,2,2232.1,UDP,45.8,22,dns_amplification
198.51.100.73,192.168.1.33,2586.3,1,3571.3,UDP,21.9,34,dns_amplification
104.16.0.47,172.16.1.77,8567.9,2,36.3,UDP,15.5,147,udp_flood
10.10.10.168,10.0.1.37,716.9,107,350.7,AH,63.4,9,protocol_anomaly
203.0.113.112,192.168.2.20,142.7,90,249.7,TCP,51.5,37,stealth_probe
203.0.113.20,10.0.1.133,83.7,82,531.3,TCP,241.7,10,stealth_probe
91.189.0.230,10.0.1.208,5725.6,1,3377.0,UDP,5.0,6,dns_amplification
172.16.0.53,192.168.1.62,465.2,1,65.1,TCP,7.8,134,brute_force
198.51.100.181,192.168.2.186,105.5,1,62.2,TCP,39.1,35,brute_force
91.189.0.22,172.16.1.235,132.2,1,171.8,TCP,53.5,13,brute_force
45.33.144.26,10.0.0.189,11470.5,2,63.2,TCP,11.3,381,syn_flood
45.33.32.243,192.168.2.37,202.2,76,242.9,UDP,58.3,15,stealth_probe
45.33.144.182,172.16.1.98,14785.1,2,56.1,TCP,9.8,237,syn_flood
203.0.113.124,10.0.0.67,1472.2,6,1237.1,TCP,63.6,146,http_flood
45.33.32.252,192.168.1.108,1881.0,3,1148.9,TCP,83.9,195,http_flood
10.10.10.144,172.16.1.124,93.8,1,193.2,TCP,9.6,36,brute_force
198.51.100.230,172.16.1.14,7469.5,2,72.6,TCP,11.4,477,syn_flood
45.33.144.165,172.16.1.45,9608.2,4,91.5,UDP,21.7,175,udp_flood
198.51.100.240,10.0.1.96,75.9,3,61.2,TCP,573.5,86,slowloris
203.0.113.190,172.16.1.71,3455.9,6,1273.3,TCP,8.0,50,http_flood
91.189.0.17,192.168.2.227,5689.4,2,73.7,TCP,4.6,55,syn_flood
45.33.32.178,192.168.2.98,1078.9,205,60.6,TCP,3.8,164,port_scan
91.189.0.75,192.168.2.211,610.4,385,58.1,UDP,10.4,56,port_scan
172.16.0.156,172.16.1.233,6293.9,4,85.7,UDP,9.0,168,udp_flood
45.33.32.74,10.0.1.43,6242.1,1,111.9,UDP,18.5,299,udp_flood
104.16.0.40,192.168.1.160,3829.8,1,2098.2,UDP,54.2,27,dns_amplification
45.33.144.208,10.0.1.243,585.6,2,1272.0,TCP,20.0,54,http_flood
104.16.0.143,192.168.1.26,14523.1,2,64.9,TCP,2.9,421,syn_flood
45.33.32.135,192.168.2.212,405.9,423,74.9,TCP,6.2,71,port_scan
91.189.0.45,10.0.0.250,2738.8,1,62.5,ICMP,22.3,35,icmp_flood
91.189.0.155,172.16.1.223,591.3,6,1244.9,TCP,8.6,118,http_flood
203.0.113.105,192.168.1.109,8642.9,1,53.9,UDP,19.4,209,udp_flood
45.33.144.185,192.168.1.139,928.3,17,134.7,TCP,13.3,16,port_scan
45.33.144.163,192.168.2.158,197.6,1,226.3,TCP,14.6,31,brute_force
104.16.0.145,10.0.0.169,4120.5,2,1347.3,TCP,100.5,173,http_flood
45.33.144.234,172.16.1.17,395.2,1,154.1,TCP,5.9,377,brute_force
198.51.100.97,10.0.1.153,984.5,87,522.1,AH,32.9,35,protocol_anomaly
172.16.0.68,10.0.1.162,7641.1,2,64.1,TCP,8.8,454,syn_flood
10.10.10.157,192.168.2.14,8265.8,2,71.5,TCP,7.4,152,syn_flood
10.10.10.63,172.16.1.177,1210.1,32,285.5,SCTP,72.0,15,protocol_anomaly
10.10.10.164,192.168.1.160,2223.7,2,1251.9,TCP,72.3,175,http_flood
10.10.10.29,192.168.2.67,558.3,1,157.4,TCP,4.4,116,brute_force
10.10.10.202,10.0.1.174,179.0,1,78.8,TCP,27.7,37,brute_force
203.0.113.25,192.168.2.14,4.7,2,75.2,TCP,317.8,62,slowloris
203.0.113.194,10.0.1.222,2593.6,1,119.4,UDP,34.1,249,udp_flood
45.33.144.147,10.0.1.66,50.3,3,50.8,TCP,871.1,99,slowloris
198.51.100.246,192.168.1.176,3121.2,1,2051.5,UDP,41.8,34,dns_amplification
91.189.0.50,192.168.2.124,220.3,47,563.3,TCP,47.2,12,stealth_probe
45.33.32.187,192.168.2.60,90.9,7,286.1,TCP,220.2,30,stealth_probe
203.0.113.154,10.0.0.194,4019.1,5,1199.6,TCP,104.1,105,http_flood
198.51.100.31,10.0.1.50,931.4,114,340.5,IGMP,64.3,48,protocol_anomaly
91.189.0.192,10.0.1.180,4695.3,1,1879.6,UDP,19.8,27,dns_amplification
203.0.113.3,10.0.0.175,140.2,50,194.1,TCP,165.0,16,stealth_probe
45.33.32.204,10.0.1.20,4790.9,1,74.5,ICMP,18.5,58,icmp_flood
45.33.32.21,192.168.2.118,26.1,1,171.7,TCP,16.6,45,brute_force
203.0.113.140,10.0.0.55,7160.9,2,58.7,UDP,34.9,188,udp_flood
45.33.32.234,172.16.1.40,4331.5,3,71.8,UDP,24.6,81,udp_flood
45.33.32.85,10.0.1.33,198.9,1,188.0,TCP,11.3,29,brute_force
45.33.144.55,10.0.1.253,512.6,99,52.5,TCP,17.8,197,port_scan
45.33.32.232,10.0.0.242,14130.1,2,51.9,TCP,12.0,437,syn_flood
203.0.113.143,192.168.1.91,151.3,1,202.6,TCP,29.1,49,brute_force
45.33.32.60,10.0.1.232,66.6,1,51.1,TCP,133.0,62,slowloris
91.189.0.66,10.0.0.237,5321.3,4,43.4,UDP,18.9,182,udp_flood
45.33.144.87,10.0.0.201,6848.7,1,58.2,ICMP,28.9,14,icmp_flood
104.16.0.81,10.0.0.161,9.5,1,36.3,TCP,237.5,52,slowloris
45.33.144.25,10.0.0.155,9273.9,3,95.1,UDP,10.4,52,udp_flood
104.16.0.121,192.168.1.227,217.8,54,191.8,UDP,138.4,20,stealth_probe
91.189.0.35,10.0.1.206,5811.6,2,32.9,UDP,16.7,26,udp_flood
45.33.144.93,192.168.2.123,1471.9,7,848.0,TCP,96.3,34,http_flood
91.189.0.58,10.0.1.163,927.3,3,1199.9,TCP,100.1,151,http_flood
198.51.100.24,192.168.1.194,12660.1,1,52.8,TCP,6.7,207,syn_flood
172.16.0.164,172.16.1.20,5744.2,1,1085.1,UDP,57.6,38,dns_amplification
104.16.0.104,172.16.1.246,1245.2,17,634.4,ESP,47.0,25,protocol_anomaly
10.10.10.146,10.0.1.21,6850.6,1,70.3,ICMP,12.7,17,icmp_flood
104.16.0.62,192.168.2.5,7429.7,4,46.5,UDP,7.3,99,udp_flood
91.189.0.64,192.168.1.187,4646.9,1,1372.0,TCP,81.1,117,http_flood
203.0.113.67,10.0.1.59,3159.6,5,1202.9,TCP,77.4,91,http_flood
91.189.0.211,10.0.1.77,1036.3,62,88.5,UDP,5.9,135,port_scan
198.51.100.56,192.168.2.248,2202.0,3,24.7,UDP,28.8,251,udp_flood
10.10.10.44,10.0.0.187,210.4,77,348.7,TCP,121.3,28,stealth_probe
45.33.32.23,192.168.2.32,12126.4,1,77.7,TCP,6.3,162,syn_flood
198.51.100.117,10.0.1.94,4050.7,1,55.7,ICMP,22.7,41,icmp_flood
10.10.10.34,192.168.1.175,9365.6,1,58.2,ICMP,25.3,89,icmp_flood
172.16.0.250,10.0.1.121,1972.9,79,75.4,SCTP,73.1,14,protocol_anomaly
172.16.0.65,172.16.1.175,4421.2,1,74.8,UDP,16.9,21,udp_flood
198.51.100.97,172.16.1.222,14680.1,1,62.4,TCP,11.1,280,syn_flood
172.16.0.225,10.0.1.142,13173.0,2,50.0,TCP,14.2,360,syn_flood
91.189.0.200,10.0.0.185,591.5,1,230.7,TCP,2.6,191,brute_force
172.16.0.253,172.16.1.105,1197.1,28,147.6,UDP,9.8,97,port_scan
172.16.0.74,10.0.0.179,20.5,3,37.0,TCP,231.8,92,slowloris
45.33.32.46,192.168.2.32,6122.2,1,59.8,ICMP,11.7,43,icmp_flood
45.33.32.128,10.0.0.7,4600.1,1,54.2,UDP,27.8,69,udp_flood
172.16.0.166,172.16.1.53,75.5,86,524.5,TCP,205.8,39,stealth_probe
91.189.0.193,10.0.0.45,3503.2,4,1256.3,TCP,7.4,197,http_flood
198.51.100.1,10.0.1.244,50.9,2,85.3,TCP,265.3,70,slowloris
45.33.144.209,10.0.0.182,6644.3,2,47.5,TCP,11.5,64,syn_flood
198.51.100.164,10.0.0.34,15.0,1,169.5,TCP,43.9,13,brute_force
104.16.0.209,192.168.1.85,2281.1,2,1418.0,TCP,73.7,63,http_flood
45.33.144.237,192.168.1.240,10697.3,1,59.5,ICMP,4.6,69,icmp_flood
45.33.144.30,10.0.0.189,29.2,1,223.4,TCP,6.7,18,brute_force
203.0.113.74,172.16.1.147,7600.6,2,68.3,TCP,9.0,339,syn_flood
104.16.0.251,10.0.0.216,70.8,1,117.1,TCP,873.3,52,slowloris
91.189.0.82,10.0.0.36,754.9,196,144.7,TCP,18.4,104,port_scan
10.10.10.111,192.168.1.59,12393.2,2,72.3,TCP,9.3,441,syn_flood
10.10.10.56,192.168.2.94,179.9,39,81.9,TCP,42.7,18,stealth_probe
104.16.0.5,10.0.1.138,168.2,93,51.2,TCP,60.9,34,stealth_probe
104.16.0.166,192.168.1.211,3712.2,2,2816.3,UDP,20.8,23,dns_amplification
203.0.113.60,172.16.1.82,3060.1,1,70.4,ICMP,23.5,98,icmp_flood
45.33.32.238,192.168.1.125,68.9,2,69.6,TCP,788.5,17,slowloris
45.33.32.171,10.0.1.29,1863.8,32,277.6,PIM,54.2,38,protocol_anomaly
45.33.32.185,10.0.1.248,2728.8,1,1103.3,UDP,88.8,22,dns_amplification
10.10.10.33,10.0.1.34,97.2,1,119.2,TCP,58.0,35,brute_force
172.16.0.37,10.0.0.175,31.8,14,443.7,UDP,56.5,18,stealth_probe
