src_ip,dst_ip,packet_rate,unique_ports,avg_packet_size,protocol,duration,connection_count
10.0.10.28,172.16.1.163,63.5,4,1044.2,TCP,10.3,4
192.168.10.99,10.0.0.29,518.7,1,1246.0,UDP,98.6,3
10.0.10.208,10.0.0.108,28.5,3,922.8,TCP,10.6,2
10.0.10.188,192.168.2.166,115.5,20,705.6,UDP,33.3,6
10.1.0.74,10.0.0.109,60.7,7,100.0,TCP,20.5,9
192.168.1.196,172.16.1.14,1588.6,1,927.6,TCP,1.1,3
192.168.50.100,192.168.2.38,45.4,9,690.0,TCP,30.8,13
192.168.2.77,172.16.1.90,610.4,1,1144.9,TCP,36.0,2
10.2.0.137,192.168.2.223,193.0,9,437.3,TCP,0.9,13
10.2.0.26,172.16.1.52,356.8,2,1108.8,TCP,88.1,3
10.2.0.73,192.168.2.154,436.3,3,736.6,TCP,46.1,8
10.1.0.198,10.0.1.143,169.4,1,301.9,UDP,6.4,7
192.168.2.177,172.16.1.90,52.1,4,867.4,TCP,5.7,14
10.1.0.213,172.16.1.89,452.7,1,1491.9,TCP,85.9,3
192.168.2.12,10.0.1.13,91.0,2,115.2,UDP,7.7,3
10.1.0.81,10.0.1.227,542.7,3,840.4,TCP,76.1,2
192.168.1.30,172.16.1.171,75.4,1,172.5,TCP,5.3,7
10.0.1.187,172.16.1.123,350.8,2,1457.3,TCP,66.0,1
10.2.0.101,192.168.1.157,56.8,8,405.0,TCP,4.1,9
192.168.1.108,192.168.1.66,61.8,3,1438.9,TCP,3.4,12
10.0.1.22,10.0.0.151,230.3,9,1050.1,TCP,5.4,5
192.168.50.200,172.16.1.102,45.2,2,1018.7,TCP,2.7,12
192.168.2.101,10.0.0.2,120.3,1,268.2,UDP,6.5,1
10.0.10.172,192.168.1.199,52.0,1,358.8,UDP,8.1,6
10.0.2.119,192.168.1.203,481.7,1,1051.5,UDP,92.0,2
192.168.100.139,192.168.1.233,11.9,1,117.6,UDP,9.3,1
10.2.0.207,10.0.0.88,601.8,9,1112.8,TCP,0.8,3
192.168.50.163,192.168.1.47,356.6,1,589.5,TCP,277.5,3
10.0.1.194,10.0.1.92,572.2,1,1231.8,TCP,70.9,4
192.168.2.135,192.168.2.21,676.1,1,940.0,TCP,60.0,3
10.0.10.136,172.16.1.26,506.6,2,909.7,TCP,35.8,1
10.0.51.105,10.0.0.31,354.7,5,594.1,TCP,3.5,5
192.168.10.193,192.168.2.47,66.3,4,459.6,TCP,4.5,5
192.168.10.72,10.0.1.252,1678.5,3,521.8,TCP,12.8,3
10.0.1.220,10.0.0.143,448.4,3,1403.6,TCP,99.9,2
192.168.50.95,10.0.1.183,474.8,2,1025.5,TCP,42.7,1
192.168.50.231,10.0.0.153,1478.3,2,1114.0,UDP,5.7,2
192.168.50.179,10.0.0.82,156.9,5,903.0,TCP,41.0,10
10.2.0.133,10.0.1.208,243.8,9,540.9,TCP,65.0,14
10.1.0.7,10.0.1.207,189.9,5,1026.6,UDP,76.0,7
10.2.0.222,10.0.0.71,306.9,1,507.3,TCP,154.8,3
10.0.2.47,10.0.0.83,281.4,3,1171.0,UDP,67.8,4
192.168.10.15,172.16.1.74,331.0,2,383.3,TCP,40.5,5
10.0.10.132,10.0.0.64,603.4,3,721.3,UDP,100.8,1
192.168.10.91,192.168.1.164,55.4,1,983.6,UDP,12.4,8
10.0.1.220,10.0.1.162,42.8,1,64.3,ICMP,33.8,2
192.168.50.131,192.168.1.220,528.3,3,1381.9,UDP,44.4,1
10.0.2.199,192.168.2.57,187.6,9,100.0,TCP,14.2,14
10.0.1.242,10.0.0.245,227.2,2,1021.4,ICMP,2.3,13
10.1.0.172,10.0.0.208,43.1,8,1021.3,UDP,22.0,6
192.168.1.53,192.168.1.49,104.5,4,745.0,ICMP,5.7,3
10.0.51.241,10.0.0.38,148.4,3,786.9,TCP,35.8,11
10.0.50.28,10.0.0.71,411.8,4,850.9,TCP,3.4,7
10.1.0.233,10.0.0.145,301.0,1,1500.0,UDP,60.6,4
192.168.10.208,192.168.1.194,692.8,1,1357.0,UDP,66.6,2
10.0.50.176,10.0.0.31,486.6,4,204.7,TCP,13.1,8
10.0.1.234,192.168.2.198,509.9,1,1486.0,TCP,50.2,3
192.168.2.87,172.16.1.185,55.9,1,1003.3,TCP,34.2,1
10.0.10.46,172.16.1.8,196.1,1,1500.0,UDP,66.4,2
192.168.2.57,10.0.1.76,632.4,3,886.2,UDP,55.5,3
10.0.1.91,172.16.1.150,573.4,2,1251.3,TCP,12.2,2
10.0.1.182,192.168.1.83,426.2,2,1500.0,UDP,64.4,3
10.0.50.11,192.168.1.212,264.8,4,580.7,TCP,29.9,5
10.1.0.205,10.0.1.253,416.7,4,1121.5,TCP,11.4,13
192.168.2.144,192.168.2.49,221.4,4,910.3,TCP,11.3,3
10.2.0.137,172.16.1.42,100.1,1,255.4,UDP,11.7,3
192.168.2.211,192.168.2.209,916.6,3,714.7,UDP,3.5,1
10.0.10.237,192.168.1.104,288.0,4,753.0,TCP,26.3,1
192.168.10.230,10.0.0.212,72.7,2,506.7,TCP,30.7,2
10.0.2.41,10.0.0.61,79.3,3,941.0,ICMP,49.4,7
192.168.2.82,10.0.1.62,44.7,8,771.0,TCP,6.9,8
10.2.0.220,10.0.1.239,280.7,2,931.9,TCP,70.5,3
10.1.0.234,10.0.0.233,1077.4,3,715.6,TCP,18.6,4
10.1.0.26,10.0.1.185,368.2,1,1162.7,TCP,1.5,13
10.0.1.16,172.16.1.5,64.8,1,451.4,UDP,23.6,7
10.0.2.82,10.0.1.252,90.2,8,1112.2,ICMP,1.5,13
10.0.100.3,10.0.0.127,29.8,1,111.6,TCP,6.0,1
10.0.51.157,192.168.1.24,439.4,3,639.2,TCP,2.7,3
10.0.1.137,192.168.1.209,85.8,7,996.6,ICMP,47.5,10
192.168.2.87,192.168.1.220,50.6,3,852.9,TCP,18.1,4
10.1.0.167,172.16.1.1,634.3,3,1085.4,UDP,108.3,4
192.168.1.94,10.0.1.101,35.7,8,1466.5,TCP,33.2,1
192.168.2.111,192.168.2.251,24.4,6,772.8,TCP,18.3,11
10.0.10.15,10.0.0.31,1651.9,1,40.0,TCP,16.6,2
10.1.0.6,172.16.1.58,50.1,1,73.8,ICMP,24.4,1
192.168.50.47,172.16.1.3,208.7,1,100.0,TCP,15.9,1
192.168.2.175,192.168.2.154,27.3,7,973.9,UDP,1.5,5
192.168.1.8,192.168.1.84,1272.9,3,852.7,TCP,6.1,4
10.0.10.39,10.0.0.120,40.1,5,784.5,UDP,32.4,7
192.168.2.180,192.168.1.42,125.2,14,553.1,TCP,22.3,12
192.168.10.197,192.168.1.89,58.8,8,1396.4,TCP,19.1,9
192.168.2.116,192.168.1.108,103.3,2,1500.0,TCP,16.2,13
192.168.50.30,192.168.2.155,83.4,8,1112.5,TCP,12.0,13
10.0.2.232,192.168.1.245,19.1,2,319.6,UDP,13.3,1
10.0.1.62,172.16.1.158,299.3,2,1457.4,TCP,45.9,3
192.168.1.114,192.168.2.219,554.3,2,742.3,UDP,50.3,2
10.0.2.81,192.168.1.19,67.0,4,126.4,TCP,7.7,1
10.0.10.219,10.0.1.106,195.9,5,585.0,ICMP,4.0,12
10.1.0.106,172.16.1.111,603.9,2,1165.1,TCP,66.4,3
10.0.100.207,192.168.2.168,29.6,1,161.3,UDP,6.2,1
10.1.0.202,192.168.2.120,483.8,1,1263.8,UDP,66.4,4
192.168.1.169,192.168.1.46,15.6,2,810.5,UDP,34.6,14
192.168.10.73,10.0.0.161,363.1,1,1240.5,TCP,38.2,2
10.2.0.214,172.16.1.50,197.9,7,496.5,TCP,1.8,8
192.168.1.223,192.168.1.154,692.8,2,754.4,TCP,96.0,3
10.0.2.128,192.168.1.48,379.6,3,1380.6,TCP,81.5,3
192.168.1.106,10.0.0.42,68.0,4,586.9,TCP,10.2,14
192.168.2.96,192.168.1.143,23.6,3,840.5,UDP,73.2,3
10.0.2.40,192.168.2.133,395.7,2,830.8,TCP,62.2,2
192.168.10.168,192.168.2.121,31.7,3,1260.9,TCP,11.3,11
192.168.50.232,192.168.2.48,102.6,9,1061.5,TCP,4.0,2
10.0.2.107,192.168.1.1,264.8,1,704.0,UDP,12.6,13
10.0.2.195,172.16.1.40,141.8,2,766.2,TCP,19.8,14
192.168.50.77,192.168.1.5,37.3,7,607.7,TCP,99.1,11
192.168.2.24,192.168.1.222,600.1,5,993.3,TCP,18.0,9
192.168.2.49,192.168.1.73,272.0,5,595.5,TCP,36.4,8
10.2.0.126,10.0.0.33,191.9,3,1079.7,UDP,87.8,1
192.168.10.252,172.16.1.57,108.2,8,600.9,TCP,12.9,11
10.0.2.26,10.0.0.230,56.9,3,854.7,TCP,12.2,10
10.0.2.241,192.168.1.103,48.4,7,1006.5,TCP,9.4,9
10.1.0.115,192.168.1.89,65.9,4,851.6,TCP,14.3,14
10.0.1.72,192.168.1.109,1656.8,2,1328.8,TCP,15.1,7
192.168.50.252,10.0.0.139,516.4,3,600.0,UDP,66.2,2
192.168.2.240,10.0.1.101,25.3,9,1088.1,TCP,41.9,6
10.0.10.197,10.0.1.249,6.0,1,70.7,ICMP,4.5,1
192.168.2.238,192.168.2.67,178.0,7,881.1,TCP,43.5,12
10.0.10.109,10.0.0.200,58.6,6,394.1,UDP,30.4,1
10.2.0.247,10.0.1.90,160.4,9,860.6,TCP,33.8,12
10.0.1.128,10.0.0.47,656.7,1,1500.0,TCP,36.3,3
192.168.1.133,10.0.1.176,122.3,2,397.2,TCP,5.6,6
10.1.0.191,10.0.0.64,51.6,6,1392.7,TCP,7.1,2
10.2.0.13,192.168.2.244,276.5,10,723.8,TCP,34.0,3
10.0.2.218,192.168.2.100,26.1,5,1124.0,TCP,28.3,6
192.168.10.152,10.0.0.107,266.0,4,1328.5,TCP,17.5,13
192.168.50.177,192.168.1.113,89.3,3,1187.5,TCP,30.4,10
10.0.100.86,172.16.1.143,13.8,1,158.8,UDP,2.8,1
10.0.10.180,10.0.0.57,563.7,8,640.9,TCP,8.5,1
192.168.1.83,192.168.1.70,1521.4,2,1431.2,UDP,14.1,4
10.0.100.15,192.168.2.150,28.9,1,117.9,UDP,3.7,1
192.168.2.107,10.0.0.83,180.2,2,680.0,UDP,2.3,4
10.0.1.201,10.0.0.148,125.3,2,87.5,UDP,9.8,2
10.0.50.54,10.0.0.158,270.0,2,734.1,TCP,14.2,11
192.168.50.130,192.168.2.114,1645.4,2,40.0,UDP,11.8,6
192.168.10.63,10.0.1.211,69.0,2,197.2,UDP,11.2,1
192.168.100.113,10.0.0.1,3.5,1,128.9,UDP,3.8,1
10.0.2.228,10.0.0.29,515.7,1,1155.1,UDP,107.7,3
10.2.0.247,192.168.2.136,111.4,7,838.9,TCP,30.1,10
192.168.10.102,10.0.1.57,42.9,2,353.0,UDP,5.1,2
192.168.2.20,192.168.2.4,79.8,8,439.3,TCP,20.5,1
10.0.1.79,192.168.2.210,169.2,8,385.6,UDP,23.4,1
192.168.50.145,10.0.1.141,67.2,2,358.6,UDP,0.6,1
192.168.2.13,10.0.1.189,158.3,12,225.4,UDP,20.1,15
192.168.1.251,10.0.1.246,20.8,2,100.0,TCP,4.3,3
192.168.1.10,192.168.1.243,23.9,4,513.4,TCP,8.9,14
10.2.0.57,172.16.1.182,7.1,1,58.9,ICMP,19.7,2
10.0.50.119,192.168.1.68,335.2,1,222.2,TCP,9.4,3
192.168.50.147,192.168.2.63,364.3,2,1305.1,TCP,105.3,1
192.168.2.80,192.168.2.60,361.6,3,872.8,TCP,35.0,1
192.168.2.230,10.0.1.181,39.2,1,585.8,TCP,4.1,2
10.1.0.137,192.168.1.218,180.5,8,931.7,TCP,29.8,5
10.0.2.62,192.168.2.242,1515.9,2,542.1,TCP,8.1,5
10.0.1.235,172.16.1.39,313.6,5,982.6,TCP,4.6,5
10.0.51.183,192.168.1.94,420.5,2,671.0,TCP,9.1,3
10.0.2.38,10.0.0.64,59.2,4,1404.7,TCP,8.3,11
192.168.2.102,192.168.1.102,495.0,8,895.7,TCP,33.2,11
192.168.10.184,192.168.1.180,23.1,3,1123.2,TCP,8.5,11
192.168.2.36,10.0.0.50,161.5,2,1014.3,UDP,38.2,1
10.0.2.53,10.0.0.132,199.5,2,1038.7,UDP,60.8,4
192.168.2.149,172.16.1.188,193.9,2,227.5,UDP,2.2,7
192.168.1.71,10.0.0.208,116.9,1,217.2,UDP,8.8,1
10.2.0.191,192.168.2.87,84.8,4,867.1,ICMP,11.1,14
192.168.1.143,192.168.1.38,103.0,4,622.2,TCP,15.4,8
192.168.10.4,10.0.0.117,144.6,9,181.6,TCP,2.7,11
192.168.100.42,10.0.0.216,15.5,1,108.2,UDP,5.3,1
10.1.0.108,192.168.2.216,73.8,9,100.0,TCP,0.7,4
10.0.10.91,10.0.0.181,416.3,2,800.9,UDP,78.2,3
10.0.10.68,10.0.1.154,42.6,1,48.8,ICMP,19.0,2
192.168.1.16,172.16.1.203,158.2,2,252.0,UDP,14.1,1
192.168.100.23,192.168.1.234,13.9,1,101.8,ICMP,4.5,1
192.168.1.120,10.0.1.244,28.3,6,1028.9,TCP,4.6,1
192.168.1.163,10.0.0.212,286.6,23,623.2,TCP,23.4,5
10.0.1.108,192.168.1.96,175.2,7,616.8,TCP,0.5,1
192.168.2.207,172.16.1.213,172.3,3,1220.2,TCP,14.0,7
10.2.0.160,10.0.1.251,76.4,4,832.2,TCP,65.4,8
10.2.0.184,10.0.1.156,87.4,7,900.0,TCP,26.0,14
192.168.1.241,10.0.1.211,151.8,2,417.5,TCP,5.1,2
10.2.0.203,10.0.0.47,267.5,7,730.6,TCP,106.0,2
10.1.0.65,10.0.0.6,43.6,8,829.1,TCP,29.1,6
192.168.10.22,192.168.1.162,47.1,6,331.5,ICMP,1.8,14
192.168.100.88,10.0.1.109,13.8,1,118.5,UDP,8.2,1
10.0.50.145,10.0.0.236,163.2,4,756.6,TCP,4.6,10
10.1.0.152,10.0.0.201,717.3,1,1385.3,UDP,83.7,4
192.168.2.134,172.16.1.72,403.2,3,1127.3,UDP,36.5,4
10.0.10.217,192.168.2.139,81.6,4,133.8,UDP,15.0,9
10.2.0.168,192.168.2.57,166.8,5,1458.5,TCP,12.3,9
192.168.50.136,192.168.2.113,40.9,6,600.5,TCP,31.6,13
10.0.10.187,10.0.1.216,278.7,2,942.7,TCP,99.6,1
10.0.10.118,10.0.1.205,129.1,1,378.1,UDP,8.5,3
10.2.0.141,192.168.1.135,340.9,1,1464.3,TCP,61.2,1
192.168.10.233,10.0.0.218,531.0,4,1272.3,UDP,95.3,2
10.0.2.252,192.168.2.237,174.2,22,694.2,TCP,37.7,10
10.0.1.139,192.168.2.166,116.4,6,804.3,TCP,22.7,8
10.0.2.148,10.0.1.226,310.3,1,841.2,TCP,16.7,6
10.0.10.156,10.0.0.248,49.4,2,271.5,UDP,9.1,1
10.0.100.179,192.168.2.190,8.4,1,156.2,UDP,1.1,1
10.1.0.241,10.0.0.120,101.7,4,1208.8,TCP,3.6,11
10.2.0.185,10.0.1.230,37.8,1,238.6,UDP,6.6,7
10.2.0.249,172.16.1.241,57.1,1,73.2,ICMP,28.3,1
192.168.1.6,192.168.1.131,149.1,1,273.6,UDP,3.5,2
192.168.1.143,192.168.1.192,37.4,1,323.1,UDP,13.2,3
192.168.10.57,172.16.1.149,74.5,2,352.9,UDP,14.2,2
192.168.10.68,172.16.1.191,279.7,6,1359.4,TCP,1.6,10
192.168.1.233,192.168.2.178,91.6,9,592.5,TCP,17.5,5
10.1.0.224,172.16.1.14,51.0,2,997.0,TCP,5.9,11
10.0.2.119,192.168.2.125,232.1,7,927.5,UDP,6.0,9
192.168.1.54,192.168.1.121,58.9,2,375.3,TCP,19.5,11
192.168.10.63,192.168.2.172,593.4,2,1066.1,TCP,25.7,3
10.1.0.238,10.0.0.187,1004.5,3,1002.3,TCP,12.8,1
192.168.10.164,10.0.1.4,179.6,7,846.7,TCP,31.7,7
10.1.0.23,172.16.1.202,103.0,2,316.2,UDP,6.7,2
10.1.0.213,10.0.0.172,234.5,3,785.7,TCP,45.7,2
10.2.0.71,192.168.1.149,199.4,9,720.6,ICMP,66.3,6
192.168.1.164,10.0.1.191,380.6,4,419.6,UDP,157.4,1
10.0.1.221,172.16.1.188,600.3,3,972.1,TCP,37.1,4
10.1.0.238,172.16.1.62,199.6,1,217.2,UDP,8.1,3
10.0.2.112,192.168.2.249,165.1,2,194.8,UDP,9.6,2
192.168.50.242,10.0.0.88,92.5,9,904.6,TCP,3.5,13
192.168.2.71,192.168.1.142,382.1,1,1232.1,UDP,16.3,2
192.168.10.28,10.0.0.82,455.5,2,1448.6,UDP,96.5,3
10.0.51.64,192.168.1.71,524.8,4,490.1,TCP,13.3,3
10.0.2.180,192.168.2.54,547.0,3,1500.0,UDP,57.0,2
10.2.0.179,10.0.1.235,260.5,3,330.4,TCP,165.3,3
10.1.0.82,10.0.0.48,138.3,2,751.8,TCP,17.3,14
10.0.10.203,172.16.1.34,214.8,8,195.6,UDP,9.3,10
10.0.10.214,172.16.1.150,32.6,1,387.2,TCP,4.0,7
10.0.10.232,172.16.1.163,5.3,2,115.1,UDP,11.7,1
10.0.2.10,172.16.1.155,152.3,2,352.1,TCP,5.5,4
192.168.100.97,192.168.2.144,1.7,1,164.4,UDP,2.9,1
10.2.0.189,172.16.1.121,403.6,3,1095.9,UDP,44.6,4
10.0.10.88,192.168.1.238,242.3,7,273.1,UDP,9.8,7
10.0.2.240,192.168.2.30,439.5,3,894.4,TCP,24.0,5
192.168.2.236,10.0.0.229,223.9,4,158.8,TCP,55.9,4
192.168.1.217,10.0.0.24,99.7,2,208.8,UDP,11.4,6
10.0.100.132,10.0.1.202,24.8,1,174.6,ICMP,5.2,1
10.1.0.101,192.168.2.252,513.2,3,1022.5,TCP,62.0,3
10.0.2.52,192.168.1.250,458.7,2,1089.8,TCP,60.1,3
10.0.2.21,172.16.1.136,101.9,1,1446.1,TCP,6.1,7
10.1.0.198,192.168.2.227,35.5,2,1337.5,TCP,12.9,8
10.0.1.204,172.16.1.88,21.8,8,780.7,UDP,26.6,5
192.168.10.102,172.16.1.133,33.3,1,73.7,ICMP,27.5,2
192.168.1.4,192.168.1.148,520.7,1,1301.9,UDP,38.4,2
192.168.1.251,10.0.1.54,834.9,2,777.0,TCP,13.9,6
10.0.10.62,192.168.1.33,13.8,4,817.5,UDP,2.8,10
10.0.1.69,192.168.1.163,45.7,1,68.9,ICMP,19.8,1
10.0.1.83,172.16.1.90,1447.1,3,848.2,TCP,15.2,6
192.168.1.98,10.0.0.177,274.7,9,875.0,UDP,20.8,2
10.2.0.165,192.168.1.54,47.2,1,66.8,ICMP,15.5,1
192.168.50.21,172.16.1.112,40.4,2,121.7,UDP,0.5,7
192.168.1.117,10.0.0.147,154.3,6,924.7,TCP,0.5,14
192.168.1.21,10.0.0.248,366.1,2,1130.7,TCP,65.9,4
192.168.2.163,172.16.1.222,51.7,3,710.4,TCP,3.7,14
192.168.10.182,192.168.2.233,146.8,2,374.6,TCP,5.3,4
10.0.51.119,10.0.0.56,505.9,4,801.9,TCP,12.4,3
10.1.0.94,172.16.1.223,391.6,3,1427.9,UDP,59.5,3
10.1.0.194,192.168.1.67,106.9,5,677.5,TCP,18.2,3
192.168.10.134,10.0.0.73,143.7,5,256.3,TCP,14.9,11
10.0.10.142,192.168.2.188,140.9,5,1082.8,TCP,67.3,4
10.0.10.157,10.0.1.95,214.0,3,1002.2,TCP,5.2,4
192.168.1.152,10.0.1.21,76.5,4,848.6,ICMP,14.9,10
192.168.50.217,192.168.2.96,473.1,2,1500.0,TCP,50.2,1
10.1.0.37,192.168.2.191,58.3,7,875.0,TCP,14.3,2
192.168.2.51,192.168.1.172,127.1,2,109.1,TCP,9.6,5
10.0.1.176,172.16.1.26,51.2,1,42.5,ICMP,5.7,1
10.0.50.127,192.168.1.175,277.5,5,533.2,TCP,6.3,4
10.0.10.244,192.168.2.60,40.2,1,1093.2,UDP,11.0,4
192.168.10.132,172.16.1.198,366.9,3,476.9,TCP,180.8,2
192.168.1.79,10.0.1.135,458.2,1,1145.1,TCP,63.3,2
10.2.0.150,192.168.1.146,515.3,2,1355.3,TCP,29.3,1
192.168.50.79,192.168.2.34,58.4,4,330.6,TCP,12.3,9
10.1.0.246,172.16.1.68,422.4,1,764.3,TCP,28.2,4
10.1.0.38,192.168.1.198,97.7,9,1051.9,UDP,8.9,1
192.168.50.118,172.16.1.178,217.2,1,374.0,TCP,70.2,3
192.168.10.178,192.168.1.24,496.9,2,703.1,UDP,202.7,1
10.0.10.146,10.0.0.12,583.2,2,1161.8,TCP,83.0,2
10.0.50.158,10.0.0.60,458.8,5,458.4,TCP,9.5,2
192.168.1.106,192.168.2.194,571.7,3,877.3,UDP,55.8,2
10.0.51.191,10.0.0.112,445.3,4,244.9,TCP,42.6,2
10.0.51.183,192.168.1.233,232.3,1,704.5,TCP,5.5,6
192.168.2.96,192.168.2.197,621.7,3,1055.5,UDP,80.3,4
10.0.1.31,10.0.0.213,33.2,1,44.0,ICMP,21.1,1
192.168.2.201,192.168.1.174,23.6,6,441.8,TCP,5.0,8
192.168.1.248,172.16.1.124,42.7,1,259.3,UDP,12.1,4
192.168.1.25,10.0.1.133,183.4,1,750.4,ICMP,10.2,5
192.168.50.220,192.168.1.193,173.5,9,997.4,TCP,42.5,8
10.0.2.211,192.168.2.129,145.9,2,295.4,TCP,9.6,6
192.168.50.47,10.0.0.140,75.5,5,1141.8,ICMP,23.5,3
10.1.0.63,172.16.1.185,55.4,2,334.7,UDP,10.0,1
10.2.0.58,10.0.1.34,210.6,5,884.4,UDP,9.0,8
10.0.1.240,10.0.1.241,822.0,2,40.0,TCP,7.6,7
192.168.10.239,172.16.1.10,57.5,4,951.3,TCP,51.5,6
192.168.10.102,10.0.1.75,126.6,5,1301.6,TCP,39.1,7
192.168.2.129,10.0.0.130,96.6,1,546.8,UDP,25.0,7
10.0.1.195,10.0.1.80,448.9,3,1131.3,TCP,92.7,2
192.168.2.225,172.16.1.243,119.7,2,409.9,TCP,3.1,13
10.0.10.8,192.168.1.3,474.2,2,1374.1,UDP,63.3,4
10.0.51.49,192.168.1.105,330.7,4,733.4,TCP,2.0,8
192.168.10.211,10.0.0.96,13.2,9,832.4,TCP,51.6,1
10.1.0.128,172.16.1.147,434.7,2,1342.6,UDP,34.3,1
10.0.1.16,10.0.1.133,800.0,9,625.8,TCP,1.2,10
10.0.2.145,192.168.1.220,469.9,3,1249.3,UDP,52.6,2
192.168.1.226,10.0.0.226,527.2,1,1500.0,TCP,72.7,4
10.1.0.59,192.168.2.155,43.4,7,668.0,TCP,24.4,14
10.0.2.16,10.0.1.206,19.8,7,1249.1,UDP,18.5,5
10.0.10.131,10.0.0.227,434.9,3,1423.7,UDP,49.2,3
10.0.1.90,192.168.1.151,101.0,1,953.9,TCP,260.8,1
192.168.2.99,192.168.2.215,169.5,1,1485.5,TCP,292.2,1
192.168.100.40,10.0.0.82,4.3,1,79.9,UDP,2.5,1
192.168.1.17,172.16.1.127,619.8,3,1237.2,TCP,32.4,1
10.1.0.179,192.168.2.162,181.3,7,458.3,TCP,2.9,9
192.168.50.108,192.168.1.161,490.2,4,330.1,UDP,201.9,1
10.0.10.207,10.0.0.223,101.2,4,841.9,UDP,70.4,14
192.168.10.107,10.0.1.206,345.9,5,1456.3,UDP,7.1,7
10.0.1.253,192.168.2.131,36.4,2,300.8,ICMP,28.9,8
10.2.0.162,10.0.1.197,122.7,13,781.3,UDP,37.4,19
192.168.10.44,192.168.2.13,406.3,7,667.3,TCP,44.2,10
192.168.2.18,192.168.1.160,446.7,1,1120.6,UDP,59.3,4
10.0.51.104,192.168.1.113,331.3,3,854.0,TCP,0.5,9
10.0.10.122,192.168.1.80,135.7,2,450.6,TCP,3.8,1
10.2.0.69,10.0.0.244,306.0,3,887.1,UDP,90.2,4
10.2.0.30,192.168.2.205,52.5,8,815.3,TCP,8.7,5
10.0.10.66,192.168.2.118,246.9,16,1500.0,UDP,52.1,9
10.2.0.107,192.168.1.35,247.7,1,1111.5,TCP,11.0,12
192.168.2.22,192.168.2.179,17.1,3,239.6,TCP,9.4,2
10.2.0.205,172.16.1.55,146.1,2,147.7,UDP,13.9,4
192.168.1.122,172.16.1.169,616.4,2,1473.3,TCP,70.6,3
10.0.10.34,172.16.1.28,422.0,3,1245.7,TCP,24.3,1
10.0.1.82,172.16.1.176,95.8,5,1383.5,TCP,18.9,7
10.1.0.253,172.16.1.87,481.6,2,1267.5,UDP,55.5,3
192.168.10.124,10.0.0.156,642.6,2,1441.9,UDP,33.9,2
10.0.1.247,10.0.1.230,123.3,5,1500.0,TCP,15.3,7
10.1.0.23,172.16.1.246,330.4,3,1145.6,UDP,72.6,4
10.1.0.245,192.168.1.199,41.1,2,281.8,TCP,3.7,3
10.0.1.133,172.16.1.231,338.3,3,1424.5,TCP,35.8,3
10.0.10.232,192.168.2.10,53.6,1,51.3,ICMP,26.4,1
10.0.1.97,10.0.1.143,62.1,2,874.8,TCP,84.7,12
10.2.0.136,10.0.0.30,85.1,6,1256.3,TCP,34.1,14
10.0.10.173,10.0.0.73,43.7,5,630.4,TCP,9.9,6
192.168.50.18,192.168.1.189,553.2,3,1198.1,TCP,94.1,1
192.168.2.243,192.168.1.158,133.7,4,750.5,TCP,62.2,2
10.2.0.89,192.168.2.20,416.5,1,621.7,TCP,101.6,2
192.168.1.37,192.168.1.250,117.5,2,279.5,UDP,13.3,6
10.0.1.157,10.0.0.90,82.2,4,1500.0,TCP,21.6,8
192.168.50.111,10.0.1.138,31.1,2,275.6,TCP,12.8,1
10.2.0.157,172.16.1.231,12.3,1,46.7,ICMP,31.9,1
10.1.0.53,10.0.0.112,100.8,4,995.2,TCP,8.6,6
192.168.2.71,10.0.1.41,812.1,3,420.8,UDP,10.0,1
10.2.0.81,10.0.0.99,60.0,5,682.0,TCP,22.1,7
192.168.1.186,10.0.0.160,64.9,1,811.4,TCP,60.1,2
10.0.2.165,172.16.1.172,800.0,8,1280.5,TCP,9.3,4
192.168.2.45,192.168.2.122,32.6,7,1327.7,TCP,19.7,12
10.0.1.36,10.0.0.161,42.0,8,861.9,TCP,56.7,10
192.168.10.3,192.168.2.219,35.6,7,873.5,UDP,0.5,4
10.0.1.250,10.0.0.91,107.9,7,1084.1,TCP,16.6,2
192.168.50.69,172.16.1.238,57.8,2,952.1,TCP,36.3,14
10.0.2.233,10.0.0.183,41.7,8,726.1,TCP,2.8,9
10.0.10.190,10.0.0.8,239.5,2,963.3,TCP,26.8,4
192.168.50.83,172.16.1.87,89.3,1,217.2,UDP,8.8,7
10.1.0.217,172.16.1.244,285.3,24,866.5,TCP,6.9,10
192.168.2.71,192.168.1.132,32.8,9,460.7,TCP,74.4,10
10.0.1.250,192.168.2.86,152.6,1,241.8,UDP,3.0,6
192.168.10.118,172.16.1.82,78.5,7,648.7,TCP,24.1,9
10.0.10.74,10.0.1.202,430.0,3,1414.3,UDP,16.3,4
10.0.2.69,172.16.1.147,186.2,2,162.6,UDP,11.6,5
192.168.1.210,10.0.0.251,308.7,5,1485.9,TCP,1.3,3
192.168.2.182,172.16.1.70,422.7,3,1041.6,TCP,66.4,2
10.1.0.201,10.0.1.115,512.5,1,1031.8,TCP,27.4,2
10.0.50.197,192.168.1.115,225.4,3,661.6,TCP,0.8,4
10.2.0.164,172.16.1.37,101.3,1,624.9,TCP,67.7,1
192.168.1.190,10.0.1.195,134.8,4,1044.7,UDP,14.3,4
10.0.2.100,10.0.1.73,216.4,9,714.4,TCP,8.4,7
192.168.50.65,10.0.0.180,195.4,9,782.6,TCP,6.3,9
10.0.10.176,10.0.1.168,155.2,4,1206.1,UDP,5.9,3
10.0.51.33,192.168.1.239,308.5,5,699.4,TCP,23.8,6
